source_id,split,scene_category,secondary_tags,difficulty_tier,upstream_dataset,upstream_id,upstream_split,official_source,source_url,license_evidence_url,license,license_url,author,attribution,access_date,upstream_revision_timestamp,upstream_hash,raw_sha256,materialized_sha256,expected_width,expected_height,source_aspect,orientation,local_filename,redistribution_status,modification_notice,personality_rights_status,trademark_status,non_copyright_restrictions,source_resolution_limited,resolution_review_status,public_release_eligible,api_egress_allowed,license_review_status,scene_review_status,content_safety_status,duplicate_review_status,review_status,download_status,phash,review_notes
commons-178defdf06a1,heldout240,single_product_promo,reviewed_v2_heldout,aspect_hard_2,wikimedia_commons,File:A pictorial description of Broadway from The Mail and Express Advertisement 07.jpg,public_file,https://commons.wikimedia.org/wiki/File:A_pictorial_description_of_Broadway_from_The_Mail_and_Express_Advertisement_07.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/e5/A_pictorial_description_of_Broadway_from_The_Mail_and_Express_Advertisement_07.jpg/1280px-A_pictorial_description_of_Broadway_from_The_Mail_and_Express_Advertisement_07.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:A_pictorial_description_of_Broadway_from_The_Mail_and_Express_Advertisement_07.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:A_pictorial_description_of_Broadway_from_The_Mail_and_Express_Advertisement_07.jpg#Licensing,Unknown author Unknown author,Unknown author Unknown author — A pictorial description of Broadway from The Mail and Express Advertisement 07.jpg — Public domain — via Wikimedia Commons,2026-08-12,2020-01-04T06:05:15Z,sha1:1d03a47678af8fd7a3e450a4c39988177c3049fd,c8b79f644b9927a4448fb8bf7047911d9763dcfa0c73eddeec2774edbc59a7c8,5720d9f5c0e11a1553443b8374dfe7c55993e2c884b06858a035f3f8b15887e2,1280,500,2.56000000,landscape,images/commons-178defdf06a1.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,deada196a5a58b96,"Viewed at original detail in the held-out single_product_promo/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-189b9dd8898d,heldout240,multi_person,reviewed_v2_heldout,aspect_extreme,wikimedia_commons,File:Associated Advertising Clubs of the World LCCN2007661684.tif,public_file,https://commons.wikimedia.org/wiki/File:Associated_Advertising_Clubs_of_the_World_LCCN2007661684.tif,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9d/Associated_Advertising_Clubs_of_the_World_LCCN2007661684.tif/lossy-page1-1280px-Associated_Advertising_Clubs_of_the_World_LCCN2007661684.tif.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Associated_Advertising_Clubs_of_the_World_LCCN2007661684.tif#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Associated_Advertising_Clubs_of_the_World_LCCN2007661684.tif#Licensing,https://www.loc.gov/pictures/item/2007661684,https://www.loc.gov/pictures/item/2007661684 — Associated Advertising Clubs of the World LCCN2007661684.tif — Public domain — via Wikimedia Commons,2026-08-12,2014-06-19T15:06:39Z,sha1:228c07d612dd3656bb2ac6576acd26a05aa862f7,cad258fdaaecacf90bc2a88a9c8112dd16965cdd2f7eb97dd8b7eae8f2a443ff,18d582ab5c3619c218592a2b019dae54856fbd23edf528904c56498bd4ace10e,1280,378,3.38624339,landscape,images/commons-189b9dd8898d.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,e2c2f2bd1d1f4446,"Viewed at original detail in the held-out multi_person/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-18d58fe71bbc,heldout240,chinese_dense_poster,reviewed_v2_heldout,aspect_hard_1,wikimedia_commons,File:20140321 立法院前反服貿第三天 立法院青島東路側門鐵門上的海報 (1).jpg,public_file,https://commons.wikimedia.org/wiki/File:20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(1).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_%281%29.jpg/1280px-20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_%281%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:20140321_%E7%AB%8B%E6%B3%95%E9%99%A2%E5%89%8D%E5%8F%8D%E6%9C%8D%E8%B2%BF%E7%AC%AC%E4%B8%89%E5%A4%A9_%E7%AB%8B%E6%B3%95%E9%99%A2%E9%9D%92%E5%B3%B6%E6%9D%B1%E8%B7%AF%E5%81%B4%E9%96%80%E9%90%B5%E9%96%80%E4%B8%8A%E7%9A%84%E6%B5%B7%E5%A0%B1_(1).jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,tenz1225,tenz1225 — 20140321 立法院前反服貿第三天 立法院青島東路側門鐵門上的海報 (1).jpg — CC BY-SA 2.0 — via Wikimedia Commons,2026-08-12,2014-05-22T18:24:08Z,sha1:868ccebdb5d37364ae09aa2d7bf67f975eeaf719,09f2adf748154d200ba82d539d7518435d0f967aeefccd48f27531c5952549a1,2620c74d10ad2c9a34b94e68074f66777943453f1fb72f82cd55ca167704d2bc,1280,720,1.77777778,landscape,images/commons-18d58fe71bbc.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,d9c560f8afb11b1c,"Viewed at original detail in the held-out chinese_dense_poster/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-1a16e5b1d0ba,heldout240,landscape_architecture_structure,reviewed_v2_heldout,aspect_extreme,wikimedia_commons,File:San Francisco Oakland Bay Bridge I (219590923).jpeg,public_file,https://commons.wikimedia.org/wiki/File:San_Francisco_Oakland_Bay_Bridge_I_(219590923).jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/2/22/San_Francisco_Oakland_Bay_Bridge_I_%28219590923%29.jpeg/1280px-San_Francisco_Oakland_Bay_Bridge_I_%28219590923%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:San_Francisco_Oakland_Bay_Bridge_I_(219590923).jpeg#Licensing,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Eric Johnson,Eric Johnson — San Francisco Oakland Bay Bridge I (219590923).jpeg — CC BY-SA 3.0 — via Wikimedia Commons,2026-08-12,2018-08-06T20:20:54Z,sha1:0ac9c13222e7fff25cac0dd4275b675f83443194,dcfb90535de94b3585da54afccc36bb7c0a038c356052a6a6ba6ee6c761f098b,d51ded642ebbb90b4a3f3ac1ed4c6fc5901b70d49a3ec0517612703cc5735896,1280,320,4.00000000,landscape,images/commons-1a16e5b1d0ba.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,d42b2ad435469b6e,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-1a9335df2c92,heldout240,single_product_promo,reviewed_v2_heldout,aspect_hard_2,wikimedia_commons,"File:Vintage Advertising For The Zenith Royal 300 Transistor Radio In An O'Neil's Store Ad In The Akron Ohio Beacon Journal Newspaper, December 1, 1958 (49232710523).jpg",public_file,"https://commons.wikimedia.org/wiki/File:Vintage_Advertising_For_The_Zenith_Royal_300_Transistor_Radio_In_An_O%27Neil%27s_Store_Ad_In_The_Akron_Ohio_Beacon_Journal_Newspaper,_December_1,_1958_(49232710523).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/c/c1/Vintage_Advertising_For_The_Zenith_Royal_300_Transistor_Radio_In_An_O%27Neil%27s_Store_Ad_In_The_Akron_Ohio_Beacon_Journal_Newspaper%2C_December_1%2C_1958_%2849232710523%29.jpg/1280px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Vintage_Advertising_For_The_Zenith_Royal_300_Transistor_Radio_In_An_O%27Neil%27s_Store_Ad_In_The_Akron_Ohio_Beacon_Journal_Newspaper,_December_1,_1958_(49232710523).jpg#Licensing",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Joe Haupt from USA,"Joe Haupt from USA — Vintage Advertising For The Zenith Royal 300 Transistor Radio In An O'Neil's Store Ad In The Akron Ohio Beacon Journal Newspaper, December 1, 1958 (49232710523).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-12,2020-03-06T08:27:54Z,sha1:94e018d36e1046227565c65803f217ee2ffb7cc0,af8ddd9178366e131604fb2bbca3fa889408c25fc03b70909d1fdd8caf7ea893,4229bdb04cd2ef8e03799ba91975735b4a63387f192bf4929a2eb82d701af96d,1280,2826,0.45293701,portrait,images/commons-1a9335df2c92.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,e968a597d6ca1ad2,"Viewed at original detail in the held-out single_product_promo/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-1c0b37e99d92,heldout240,single_product_promo,reviewed_v2_heldout,aspect_hard_2,wikimedia_commons,"File:Vintage Newspaper Advertising For The Hitachi Model WH-822 (aka WH-822MB) Transistor Radio From The Port Angeles Washington Evening News, December 14, 1959 (15898993414).jpg",public_file,"https://commons.wikimedia.org/wiki/File:Vintage_Newspaper_Advertising_For_The_Hitachi_Model_WH-822_(aka_WH-822MB)_Transistor_Radio_From_The_Port_Angeles_Washington_Evening_News,_December_14,_1959_(15898993414).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/f/f3/Vintage_Newspaper_Advertising_For_The_Hitachi_Model_WH-822_%28aka_WH-822MB%29_Transistor_Radio_From_The_Port_Angeles_Washington_Evening_News%2C_December_14%2C_1959_%2815898993414%29.jpg/1280px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Vintage_Newspaper_Advertising_For_The_Hitachi_Model_WH-822_(aka_WH-822MB)_Transistor_Radio_From_The_Port_Angeles_Washington_Evening_News,_December_14,_1959_(15898993414).jpg#Licensing",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Joe Haupt from USA,"Joe Haupt from USA — Vintage Newspaper Advertising For The Hitachi Model WH-822 (aka WH-822MB) Transistor Radio From The Port Angeles Washington Evening News, December 14, 1959 (15898993414).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-12,2015-12-24T22:24:06Z,sha1:385238b93ef3d6f5f4922467cba5707b9b497069,e75103a175bbc8969f269febcf7e49bc0936f3587f2c28b4c4eeae5b8533bac6,a83d317e09346abf8beb537c247f022eece69be6e1ce20c4c000d5b310e2237a,1280,2983,0.42909822,portrait,images/commons-1c0b37e99d92.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,ae787b9783870569,"Viewed at original detail in the held-out single_product_promo/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-1c126d35df29,heldout240,landscape_architecture_structure,reviewed_v2_heldout,aspect_extreme,wikimedia_commons,File:Laval - Château 03.jpg,public_file,https://commons.wikimedia.org/wiki/File:Laval_-_Ch%C3%A2teau_03.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/34/Laval_-_Ch%C3%A2teau_03.jpg/1280px-Laval_-_Ch%C3%A2teau_03.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Laval_-_Ch%C3%A2teau_03.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Fab5669,Fab5669 — Laval - Château 03.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2021-09-20T20:14:53Z,sha1:61c5b39e9badf6b4fba699d50bc00de572f413d6,f3d6d2f6d5eba43bb0116b9df9a217187d2944f5adf6c11745e81ce313ab2c2e,25d1b1d8588e5572e4b6ba573e70b68e52eb4cc91c8d66724b31df8013e5fddf,1280,373,3.43163539,landscape,images/commons-1c126d35df29.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,e7a7e2c210999f1f,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-1cbb33ba37d5,heldout240,multi_product_commercial,reviewed_v2_heldout,aspect_hard_2,wikimedia_commons,File:A 1954 Advertisement for Robbins Shoe.png,public_file,https://commons.wikimedia.org/wiki/File:A_1954_Advertisement_for_Robbins_Shoe.png,https://upload.wikimedia.org/wikipedia/commons/a/aa/A_1954_Advertisement_for_Robbins_Shoe.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:A_1954_Advertisement_for_Robbins_Shoe.png#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:A_1954_Advertisement_for_Robbins_Shoe.png#Licensing,Daily Service newspaper,Daily Service newspaper — A 1954 Advertisement for Robbins Shoe.png — Public domain — via Wikimedia Commons,2026-08-12,2026-04-02T16:52:07Z,sha1:17fe3dfd01f382feeef5d7487d63dc1ea7cbad3a,436179f2260bc4bd6366bd55cfa9ba2258db93b4fa865226dc92286a467bc74b,2f1b9627e180cc549a8234a8ebd67013d435faf5f0ed15eb45d3c5d2c8c3e380,1262,608,2.07565789,landscape,images/commons-1cbb33ba37d5.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,false,approved,true,false,approved,approved,approved,approved,approved,materialized,c7e298be4fc85c31,"Viewed at original detail in the held-out multi_product_commercial/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-1d005fc2b1a7,heldout240,portrait,reviewed_v2_heldout,aspect_hard_2,wikimedia_commons,File:Portrait of Kennedy Palmer in uniform.PNG,public_file,https://commons.wikimedia.org/wiki/File:Portrait_of_Kennedy_Palmer_in_uniform.PNG,https://upload.wikimedia.org/wikipedia/commons/7/7e/Portrait_of_Kennedy_Palmer_in_uniform.PNG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Portrait_of_Kennedy_Palmer_in_uniform.PNG#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Portrait_of_Kennedy_Palmer_in_uniform.PNG#Licensing,Unknown author Unknown author,Unknown author Unknown author — Portrait of Kennedy Palmer in uniform.PNG — Public domain — via Wikimedia Commons,2026-08-12,2018-05-21T19:11:38Z,sha1:91939f0002634a16fd45de338801e0fae7be3923,e4771109416d5a4f8f879b87219d5197f793c066ee469ae1e0f00f30b03341f8,41b1e44b02dda2d496f38c1a747cee93174951f7fa03d152170ce0589de647f3,934,1905,0.49028871,portrait,images/commons-1d005fc2b1a7.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,false,approved,true,false,approved,approved,approved,approved,approved,materialized,a5e4c3c29e38c37c,"Viewed at original detail in the held-out portrait/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-1fe0da7c0b87,heldout240,chinese_dense_poster,reviewed_v2_heldout,aspect_hard_1,wikimedia_commons,File:Commercial poster columbia record Taiwan.jpg,public_file,https://commons.wikimedia.org/wiki/File:Commercial_poster_columbia_record_Taiwan.jpg,https://upload.wikimedia.org/wikipedia/commons/3/35/Commercial_poster_columbia_record_Taiwan.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail_unscaled,https://commons.wikimedia.org/wiki/File:Commercial_poster_columbia_record_Taiwan.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:Commercial_poster_columbia_record_Taiwan.jpg#Licensing,Unknown author Unknown author,Unknown author Unknown author — Commercial poster columbia record Taiwan.jpg — Public domain — via Wikimedia Commons,2026-08-12,2016-11-16T12:00:44Z,sha1:afc6c00fc6ad567dac63b18d4f899f3284e24a5e,d1d8c5934ae20f20e2ed719650d8d56ddfd69bcfea9c7500f0e1ffa889f6de51,fc006cba6252cb8daa851092f30ed37d96b29b55193cacccc8bef77afaa1bc62,939,1464,0.64139344,portrait,images/commons-1fe0da7c0b87.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,false,approved,true,false,approved,approved,approved,approved,approved,materialized,adc6e739c69318c9,"Viewed at original detail in the held-out chinese_dense_poster/aspect_hard_1 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-2075b21daae7,heldout240,complex_mixed,reviewed_v2_heldout,aspect_hard_2,wikimedia_commons,"File:Fifth Chinese Daughter (1950) dust jacket, first edition.jpg",public_file,"https://commons.wikimedia.org/wiki/File:Fifth_Chinese_Daughter_(1950)_dust_jacket,_first_edition.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Fifth_Chinese_Daughter_%281950%29_dust_jacket%2C_first_edition.jpg/1280px-Fifth_Chinese_Daughter_%281950%29_dust_jacket%2C_first_edition.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Fifth_Chinese_Daughter_(1950)_dust_jacket,_first_edition.jpg#Licensing",Public domain,"https://commons.wikimedia.org/wiki/File:Fifth_Chinese_Daughter_(1950)_dust_jacket,_first_edition.jpg#Licensing","Photo by Mason Weymouth, Sunset Magazine Illustration by Kathryn Uhl","Photo by Mason Weymouth, Sunset Magazine Illustration by Kathryn Uhl — Fifth Chinese Daughter (1950) dust jacket, first edition.jpg — Public domain — via Wikimedia Commons",2026-08-12,2023-07-25T17:16:33Z,sha1:e2d9a10f1dcdca544b5ef87a5aa5f43766f10c95,26293262bf8dde4d9ae18835041526f490b7689274abdab9ca4f6bb2ea58dccd,d1ebeecf659de238cd7cd1b6d921bac970d76a8eba549cb185b6559a66873879,1280,541,2.36598891,landscape,images/commons-2075b21daae7.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,ea386d47c56d9839,"Viewed at original detail in the held-out complex_mixed/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-217b03119a33,heldout240,landscape_architecture_structure,reviewed_v2_heldout,aspect_extreme,wikimedia_commons,File:Niagara Falls USA Canada from Skylon Tower on 2002-05-28.png,public_file,https://commons.wikimedia.org/wiki/File:Niagara_Falls_USA_Canada_from_Skylon_Tower_on_2002-05-28.png,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Niagara_Falls_USA_Canada_from_Skylon_Tower_on_2002-05-28.png/1280px-Niagara_Falls_USA_Canada_from_Skylon_Tower_on_2002-05-28.png?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Niagara_Falls_USA_Canada_from_Skylon_Tower_on_2002-05-28.png#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Robert F. Tobler,Robert F. Tobler — Niagara Falls USA Canada from Skylon Tower on 2002-05-28.png — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2016-03-14T03:52:18Z,sha1:cc23f451c64ae6cfedaecb2b7b969b53f322b79d,34b2387b1a6b7b87a891ab2af9dc6df0e22062c28f91628603084bc3d257add7,55ad18fd76b2d6437e22da3b851e7d420561c773e19713e83982e707314dda7f,1280,320,4.00000000,landscape,images/commons-217b03119a33.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,f4cb4ba4a29fb0b1,"Viewed at original detail in the held-out landscape_architecture_structure/aspect_extreme overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
commons-2314bc383c45,heldout240,single_product_promo,reviewed_v2_heldout,aspect_hard_2,wikimedia_commons,"File:Vintage Radio Advertising - 1940 General Electric Radios with Beam-A-Scope, Circa 1939 (9720256332).jpg",public_file,"https://commons.wikimedia.org/wiki/File:Vintage_Radio_Advertising_-_1940_General_Electric_Radios_with_Beam-A-Scope,_Circa_1939_(9720256332).jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Vintage_Radio_Advertising_-_1940_General_Electric_Radios_with_Beam-A-Scope%2C_Circa_1939_%289720256332%29.jpg/1280px-Vintage_Radio_Advertising_-_1940_General_Electric_Radios_with_Beam-A-Scope%2C_Circa_1939_%289720256332%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Vintage_Radio_Advertising_-_1940_General_Electric_Radios_with_Beam-A-Scope,_Circa_1939_(9720256332).jpg#Licensing",CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Joe Haupt from USA,"Joe Haupt from USA — Vintage Radio Advertising - 1940 General Electric Radios with Beam-A-Scope, Circa 1939 (9720256332).jpg — CC BY-SA 2.0 — via Wikimedia Commons",2026-08-12,2014-09-06T21:23:09Z,sha1:4dd63a1ea673f0d70a45df5fdeb0c90d98c518c0,a6ff4075d54914390c754ad2e0920c24e77783891e63836c46a0473534b1f8c3,335ab135f4c24e0eb5f084015a756d4cdb4c980387b3539b28ef1073b9884d4c,1280,3066,0.41748206,portrait,images/commons-2314bc383c45.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,reviewed_research_only_not_endorsement,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,cbb71ccf32c89c13,"Viewed at original detail in the held-out single_product_promo/aspect_hard_2 overview; scene, safety, public license, real-world and non-fixture status confirmed. API egress remains disabled."
