source_id,split,scene_category,secondary_tags,difficulty_tier,upstream_dataset,upstream_id,upstream_split,official_source,source_url,license_evidence_url,license,license_url,author,attribution,access_date,upstream_revision_timestamp,upstream_hash,raw_sha256,materialized_sha256,expected_width,expected_height,source_aspect,orientation,local_filename,redistribution_status,modification_notice,personality_rights_status,trademark_status,non_copyright_restrictions,source_resolution_limited,resolution_review_status,public_release_eligible,api_egress_allowed,license_review_status,scene_review_status,content_safety_status,duplicate_review_status,review_status,download_status,phash,review_notes
commons-1f3ce98efe7c,pilot60,landscape_architecture_structure,reviewed_v2_pilot,aspect_hard_2,wikimedia_commons,"File:Building back façade, Avenida de Roma, Lisbon, Portugal julesvernex2.jpg",public_file,"https://commons.wikimedia.org/wiki/File:Building_back_fa%C3%A7ade,_Avenida_de_Roma,_Lisbon,_Portugal_julesvernex2.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/1/1a/Building_back_fa%C3%A7ade%2C_Avenida_de_Roma%2C_Lisbon%2C_Portugal_julesvernex2.jpg/1280px-Building_back_fa%C3%A7ade%2C_Avenida_de_Roma%2C_Lisbon%2C_Portugal_julesvernex2.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Building_back_fa%C3%A7ade,_Avenida_de_Roma,_Lisbon,_Portugal_julesvernex2.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Jules Verne Times Two,"Jules Verne Times Two — Building back façade, Avenida de Roma, Lisbon, Portugal julesvernex2.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2023-09-10T17:41:50Z,sha1:08fba23be4a9b6ccc6371965924538badf87364e,71a20365552fcee6ce3e2d3dbf9f010ea557c533b75e421c90725f060da5e61f,1fce37092e6d6c2b261550e5dda13255cd8ba20acf1fb726e5dab6feaf64c871,1280,2562,0.49960968,portrait,images/commons-1f3ce98efe7c.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,true,approved,approved,approved,approved,approved,materialized,d84936a166f1633e,Viewed on landscape_architecture_structure pilot overview 01; a tall real building facade with repeating architectural lines; no sensitive people or risky trademark visible.
commons-24d1924e861f,pilot60,portrait,reviewed_v2_pilot,aspect_hard_2,wikimedia_commons,File:Kim Jong-hyun at Korea Sale Festa Opening Ceremony in September 2016 02.jpg,public_file,https://commons.wikimedia.org/wiki/File:Kim_Jong-hyun_at_Korea_Sale_Festa_Opening_Ceremony_in_September_2016_02.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/Kim_Jong-hyun_at_Korea_Sale_Festa_Opening_Ceremony_in_September_2016_02.jpg/1280px-Kim_Jong-hyun_at_Korea_Sale_Festa_Opening_Ceremony_in_September_2016_02.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Kim_Jong-hyun_at_Korea_Sale_Festa_Opening_Ceremony_in_September_2016_02.jpg#Licensing,CC BY-SA 2.0,https://creativecommons.org/licenses/by-sa/2.0,Korea.net / Korean Culture and Information Service (Photographer name),Korea.net / Korean Culture and Information Service (Photographer name) — Kim Jong-hyun at Korea Sale Festa Opening Ceremony in September 2016 02.jpg — CC BY-SA 2.0 — via Wikimedia Commons,2026-08-12,2017-08-13T04:00:51Z,sha1:157b69ecff565d6bba2d701468754390ca5a2bb7,3b763bdf104116b2212c9e81ee87a21b17cf644e622a3de619e9c0776ed8116f,b503c927e6cf7c9afc4831d236ef3656442763ed0b58e2ff20d50790f07b9847,1280,2629,0.48687714,portrait,images/commons-24d1924e861f.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,edb49a4d6671b1d2,Viewed on multi_product_commercial eligible overview 03 and manually corrected; a tall real full-body portrait of one adult; CC attribution and public-event context reviewed.
commons-250da3e21405,pilot60,landscape_architecture_structure,reviewed_v2_pilot,aspect_extreme,wikimedia_commons,File:Cloudy Symmetry (220499093).jpeg,public_file,https://commons.wikimedia.org/wiki/File:Cloudy_Symmetry_(220499093).jpeg,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a6/Cloudy_Symmetry_%28220499093%29.jpeg/1280px-Cloudy_Symmetry_%28220499093%29.jpeg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Cloudy_Symmetry_(220499093).jpeg#Licensing,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Micha Pajocel,Micha Pajocel — Cloudy Symmetry (220499093).jpeg — CC BY-SA 3.0 — via Wikimedia Commons,2026-08-12,2019-01-23T20:21:58Z,sha1:b626a8f364952eab9c3a048fbaaef5e6f0661c66,f241291af056d12d5a5cab4f5073850fc0adcd509df3197f2ecf2fccdbef3552,961c373ab7f3ba7ab917ee02783505f02c8f03f4730339b270fbe37e4ea57096,1280,382,3.35078534,landscape,images/commons-250da3e21405.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,true,approved,approved,approved,approved,approved,materialized,fefa8696916fea80,Viewed on landscape_architecture_structure pilot overview 01; an extreme-width real monochrome city panorama with strong geometry; no sensitive people or risky marks visible.
commons-2e9d4d1f99c8,pilot60,complex_mixed,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:DFC 3510 A street vendor prepares food at a bustling night market stall steam rising from a large pot as customers browse nearby.jpg,public_file,https://commons.wikimedia.org/wiki/File:DFC_3510_A_street_vendor_prepares_food_at_a_bustling_night_market_stall_steam_rising_from_a_large_pot_as_customers_browse_nearby.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f2/DFC_3510_A_street_vendor_prepares_food_at_a_bustling_night_market_stall_steam_rising_from_a_large_pot_as_customers_browse_nearby.jpg/1280px-DFC_3510_A_street_vendor_prepares_food_at_a_bustling_night_market_stall_steam_rising_from_a_large_pot_as_customers_browse_nearby.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:DFC_3510_A_street_vendor_prepares_food_at_a_bustling_night_market_stall_steam_rising_from_a_large_pot_as_customers_browse_nearby.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,PattayaPatrol,PattayaPatrol — DFC 3510 A street vendor prepares food at a bustling night market stall steam rising from a large pot as customers browse nearby.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2026-04-17T02:32:13Z,sha1:a22c35f0b4d18bf7e82d65b6d0830c7ef1fc887c,24d9b31e15dcd74610426a053e96e5df9b8d3dc25fa011270326179c3769ed1d,b0a2ba2c4306d24a08db99be8fc4e602b762ddb60a806f4cdbea7c5c76db2abd,1280,853,1.50058617,landscape,images/commons-2e9d4d1f99c8.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,c6e4743d01371b5e,Viewed on complex_mixed pilot overview 01; a real night-market cooking scene combining people food equipment signs and background clutter; attribution reviewed.
commons-2f3f755b2d48,pilot60,chinese_dense_poster,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:Notice for the route changes of 320 at Muxidi West (20170914180848).jpg,public_file,https://commons.wikimedia.org/wiki/File:Notice_for_the_route_changes_of_320_at_Muxidi_West_(20170914180848).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/3/35/Notice_for_the_route_changes_of_320_at_Muxidi_West_%2820170914180848%29.jpg/1280px-Notice_for_the_route_changes_of_320_at_Muxidi_West_%2820170914180848%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Notice_for_the_route_changes_of_320_at_Muxidi_West_(20170914180848).jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,N509FZ,N509FZ — Notice for the route changes of 320 at Muxidi West (20170914180848).jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2017-09-15T06:03:22Z,sha1:4b405feef5c3cac66d74c7021e36b50080d17c15,267974ef3dd046249ba2373ced74bfa7190afcfa2e290e8e74e05fe9587efff0,0de7f5830eb9502784e7e824bb95990ea1c63a6547a4c3f48438663359ce14bc,1280,1920,0.66666667,portrait,images/commons-2f3f755b2d48.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,d0706a7e3e8d1523,Viewed on chinese_dense_poster eligible overview 02; a real portrait Chinese notice with dense handwritten and printed content; no sensitive content.
commons-2fad2cd9e16b,pilot60,landscape_architecture_structure,reviewed_v2_pilot,aspect_extreme,wikimedia_commons,File:East facade of Unterlinden Museum 01.jpg,public_file,https://commons.wikimedia.org/wiki/File:East_facade_of_Unterlinden_Museum_01.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f1/East_facade_of_Unterlinden_Museum_01.jpg/1280px-East_facade_of_Unterlinden_Museum_01.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:East_facade_of_Unterlinden_Museum_01.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Krzysztof Golik,Krzysztof Golik — East facade of Unterlinden Museum 01.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2018-10-29T16:16:45Z,sha1:4a16e6337610330587212c3fdc4af425c495c046,cb3171244f31640386a25cd605d9ea800ff860a68c77d7977192b6f3c189710b,0e9615e553b1bb4e5b14f0a53a031ca50305b8c888840b10f9ec05ce1e15357c,1280,372,3.44086022,landscape,images/commons-2fad2cd9e16b.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,true,approved,approved,approved,approved,approved,materialized,afebe295d840b84f,Viewed on landscape_architecture_structure pilot overview 01; an extreme-width real museum facade panorama with clear structural lines; safe API egress criteria met.
commons-3216896406ba,pilot60,multi_person,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,"File:Faroukh Virani, Samiya Khan, Ijaaz Noohu, Hina X Khan, and Kausar Mohammed at SXSW on March 14 2024.jpg",public_file,"https://commons.wikimedia.org/wiki/File:Faroukh_Virani,_Samiya_Khan,_Ijaaz_Noohu,_Hina_X_Khan,_and_Kausar_Mohammed_at_SXSW_on_March_14_2024.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/b/b0/Faroukh_Virani%2C_Samiya_Khan%2C_Ijaaz_Noohu%2C_Hina_X_Khan%2C_and_Kausar_Mohammed_at_SXSW_on_March_14_2024.jpg/1280px-Faroukh_Virani%2C_Samiya_Khan%2C_Ijaaz_Noohu%2C_Hina_X_Khan%2C_and_Kausar_Mohammed_at_SXSW_on_March_14_2024.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Faroukh_Virani,_Samiya_Khan,_Ijaaz_Noohu,_Hina_X_Khan,_and_Kausar_Mohammed_at_SXSW_on_March_14_2024.jpg#Licensing",CC BY 4.0,https://creativecommons.org/licenses/by/4.0,Everwest,"Everwest — Faroukh Virani, Samiya Khan, Ijaaz Noohu, Hina X Khan, and Kausar Mohammed at SXSW on March 14 2024.jpg — CC BY 4.0 — via Wikimedia Commons",2026-08-12,2024-03-17T20:29:35Z,sha1:fd259a92e5c3f14ebdfcd4fc204c5f3de32f32c7,0d538766585e43efe72666de63bf36644424b3c2ad8405640ea3a7c127f1266a,84e4f0791ccb67127149b4d3696a97af308097a180bf673eca98f7b9299aaa59,1280,853,1.50058617,landscape,images/commons-3216896406ba.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,c769386f86dcc631,Viewed on multi_person pilot overview 01; a real public event group portrait of five adults; no sensitive context and CC attribution reviewed.
commons-3349acd37038,pilot60,multi_product_commercial,reviewed_v2_pilot,aspect_extreme,wikimedia_commons,File:1928 Morinaga chocolate pamphlet.jpg,public_file,https://commons.wikimedia.org/wiki/File:1928_Morinaga_chocolate_pamphlet.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ea/1928_Morinaga_chocolate_pamphlet.jpg/1280px-1928_Morinaga_chocolate_pamphlet.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:1928_Morinaga_chocolate_pamphlet.jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:1928_Morinaga_chocolate_pamphlet.jpg#Licensing,Morinaga,Morinaga — 1928 Morinaga chocolate pamphlet.jpg — Public domain — via Wikimedia Commons,2026-08-12,2026-04-01T10:08:10Z,sha1:63380877c35c528723f403dec248644771d19d96,8663325633c74467a41de732d5d4a1809b7f5a17ac3e7d7c67925823e8c2e5f9,cd572c5f7bf8891120362f17e5ef96b9dbafefb29edd195638804ffc4dc18315,1280,415,3.08433735,landscape,images/commons-3349acd37038.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,aff4b31fe0d19249,Viewed on multi_product_commercial eligible overview 01; a very wide real digitized chocolate product pamphlet with multiple items and copy; public-domain evidence reviewed.
commons-34efc5c0961b,pilot60,multi_product_commercial,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:DFC 4674 Night market scene in Pattaya a vendor tends her rotisserie chicken stall while visitors browse nearby produce.jpg,public_file,https://commons.wikimedia.org/wiki/File:DFC_4674_Night_market_scene_in_Pattaya_a_vendor_tends_her_rotisserie_chicken_stall_while_visitors_browse_nearby_produce.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c2/DFC_4674_Night_market_scene_in_Pattaya_a_vendor_tends_her_rotisserie_chicken_stall_while_visitors_browse_nearby_produce.jpg/1280px-DFC_4674_Night_market_scene_in_Pattaya_a_vendor_tends_her_rotisserie_chicken_stall_while_visitors_browse_nearby_produce.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:DFC_4674_Night_market_scene_in_Pattaya_a_vendor_tends_her_rotisserie_chicken_stall_while_visitors_browse_nearby_produce.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,PattayaPatrol,PattayaPatrol — DFC 4674 Night market scene in Pattaya a vendor tends her rotisserie chicken stall while visitors browse nearby produce.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2026-04-12T04:25:47Z,sha1:965017fa5638a3d90b86f2330d2169b301015e6b,792a8b8ad96f9193fa42f835d6e3991638355a094ebf98ad84edc9e1b69ca226,7ca1b0a04ab963a11568fb65efd886a69f439305bc5cb562969bd31c315daecc,1280,853,1.50058617,landscape,images/commons-34efc5c0961b.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,d797242cdffa6160,Viewed on multi_product_commercial eligible overview 01; a real food stall containing several products and signs; attribution and non-sensitive public context reviewed.
commons-366e7ba828af,pilot60,portrait,reviewed_v2_pilot,aspect_hard_2,wikimedia_commons,"File:Portret in beschilderd paneel verwerkt, RP-F-F17633.jpg",public_file,"https://commons.wikimedia.org/wiki/File:Portret_in_beschilderd_paneel_verwerkt,_RP-F-F17633.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/4/45/Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17633.jpg/1280px-Portret_in_beschilderd_paneel_verwerkt%2C_RP-F-F17633.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:Portret_in_beschilderd_paneel_verwerkt,_RP-F-F17633.jpg#Licensing",CC0,https://creativecommons.org/publicdomain/zero/1.0/deed.en,Rijksmuseum,"Rijksmuseum — Portret in beschilderd paneel verwerkt, RP-F-F17633.jpg — CC0 — via Wikimedia Commons",2026-08-12,2024-07-13T09:09:52Z,sha1:7082f7f6e680f83962104baf0d00d65aa22f5189,a0de66bd5b2286ef5c74024a2a5f9030b132b71daac6965d70cde8241650d79b,e985855fed1d518510f7e846ea5e1d7702bb23332526a43d979e9cc21758ff78,1280,636,2.01257862,landscape,images/commons-366e7ba828af.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,b7e4d9ca8c96e1d1,Viewed both on portrait eligible overview 01 and at original thumbnail resolution; a real digitized full-length historical portrait panel with one adult subject; CC0 evidence reviewed.
commons-38daa7762286,pilot60,multi_product_commercial,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:DFC 1745 A busy open-air market stall where vendors wearing gloves handle and package fresh raw chicken pieces for customers with other market shoppers and colorful produce stalls visible in the background.jpg,public_file,https://commons.wikimedia.org/wiki/File:DFC_1745_A_busy_open-air_market_stall_where_vendors_wearing_gloves_handle_and_package_fresh_raw_chicken_pieces_for_customers_with_other_market_shoppers_and_colorful_produce_stalls_visible_in_the_background.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/7/70/DFC_1745_A_busy_open-air_market_stall_where_vendors_wearing_gloves_handle_and_package_fresh_raw_chicken_pieces_for_customers_with_other_market_shoppers_and_colorful_produce_stalls_visible_in_the_background.jpg/1280px-thumbnail.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:DFC_1745_A_busy_open-air_market_stall_where_vendors_wearing_gloves_handle_and_package_fresh_raw_chicken_pieces_for_customers_with_other_market_shoppers_and_colorful_produce_stalls_visible_in_the_background.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,PattayaPatrol,PattayaPatrol — DFC 1745 A busy open-air market stall where vendors wearing gloves handle and package fresh raw chicken pieces for customers with other market shoppers and colorful produce stalls visible in the background.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2026-05-01T06:06:51Z,sha1:86a924a657394fb128463339d59afe31c6089f74,7a611b29853416eea81de8a3992e64b71c419680817562059b16c10787151f6b,d49bd50a9bdb54de0612b7a3204dc81f6a571f261200eb051803dda45a6258ab,1280,853,1.50058617,landscape,images/commons-38daa7762286.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,a046e4b15738c4eb,Viewed on multi_product_commercial eligible overview 01; a real market counter with many products and busy background details; safe public commercial scene confirmed.
commons-3dd6cfd7c36b,pilot60,landscape_architecture_structure,reviewed_v2_pilot,aspect_extreme,wikimedia_commons,"File:Düsseldorf, Medienhafen -- 2015 -- 8173-4.jpg",public_file,"https://commons.wikimedia.org/wiki/File:D%C3%BCsseldorf,_Medienhafen_--_2015_--_8173-4.jpg",https://upload.wikimedia.org/wikipedia/commons/thumb/2/2a/D%C3%BCsseldorf%2C_Medienhafen_--_2015_--_8173-4.jpg/1280px-D%C3%BCsseldorf%2C_Medienhafen_--_2015_--_8173-4.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,"https://commons.wikimedia.org/wiki/File:D%C3%BCsseldorf,_Medienhafen_--_2015_--_8173-4.jpg#Licensing",CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,Dietmar Rabich,"Dietmar Rabich — Düsseldorf, Medienhafen -- 2015 -- 8173-4.jpg — CC BY-SA 4.0 — via Wikimedia Commons",2026-08-12,2022-02-27T10:14:18Z,sha1:dcc51622db48909ff4a67321e0e1a5aec6c18bb7,036fac03423318fd5e6ab9bc77125115807c460b45c5dc06f31861002b465274,1f213e3662990b70b0365a900ae5439c22aec48279637fc462ba1ef2a63c9d23,1280,371,3.45013477,landscape,images/commons-3dd6cfd7c36b.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,true,approved,approved,approved,approved,approved,materialized,84bbc25a63a43c71,Viewed on landscape_architecture_structure pilot overview 01; an extreme-width real waterfront architecture panorama; no sensitive people or risky trademark visible.
commons-40d255242614,pilot60,complex_mixed,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:DFC 2880 A smiling vendor chats with customers behind a colorful display of handmade sweets and floral arrangements at a busy night market.jpg,public_file,https://commons.wikimedia.org/wiki/File:DFC_2880_A_smiling_vendor_chats_with_customers_behind_a_colorful_display_of_handmade_sweets_and_floral_arrangements_at_a_busy_night_market.jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6f/DFC_2880_A_smiling_vendor_chats_with_customers_behind_a_colorful_display_of_handmade_sweets_and_floral_arrangements_at_a_busy_night_market.jpg/1280px-DFC_2880_A_smiling_vendor_chats_with_customers_behind_a_colorful_display_of_handmade_sweets_and_floral_arrangements_at_a_busy_night_market.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:DFC_2880_A_smiling_vendor_chats_with_customers_behind_a_colorful_display_of_handmade_sweets_and_floral_arrangements_at_a_busy_night_market.jpg#Licensing,CC BY-SA 4.0,https://creativecommons.org/licenses/by-sa/4.0,PattayaPatrol,PattayaPatrol — DFC 2880 A smiling vendor chats with customers behind a colorful display of handmade sweets and floral arrangements at a busy night market.jpg — CC BY-SA 4.0 — via Wikimedia Commons,2026-08-12,2026-04-17T02:47:17Z,sha1:4203db05690d284ebf9891443d3b5434973337fa,5932c1c299b536743457fd4e6551cbd6bfd86c379238d46a0fa661a63777c255,f319379333e0a876b82934e4500c31ad5d3802ba1b4b4989f0ebf32c2d35eaea,1280,853,1.50058617,landscape,images/commons-40d255242614.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,e0b582cadf655c88,Viewed on complex_mixed pilot overview 01; a real vendor scene combining products people price details and dense background elements; attribution reviewed.
commons-4347ff882f64,pilot60,multi_person,reviewed_v2_pilot,aspect_hard_1,wikimedia_commons,File:A group of people wait for California condors to take their first flights in the wild (54031835089).jpg,public_file,https://commons.wikimedia.org/wiki/File:A_group_of_people_wait_for_California_condors_to_take_their_first_flights_in_the_wild_(54031835089).jpg,https://upload.wikimedia.org/wikipedia/commons/thumb/4/48/A_group_of_people_wait_for_California_condors_to_take_their_first_flights_in_the_wild_%2854031835089%29.jpg/1280px-A_group_of_people_wait_for_California_condors_to_take_their_first_flights_in_the_wild_%2854031835089%29.jpg?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:A_group_of_people_wait_for_California_condors_to_take_their_first_flights_in_the_wild_(54031835089).jpg#Licensing,Public domain,https://commons.wikimedia.org/wiki/File:A_group_of_people_wait_for_California_condors_to_take_their_first_flights_in_the_wild_(54031835089).jpg#Licensing,BLMArizona,BLMArizona — A group of people wait for California condors to take their first flights in the wild (54031835089).jpg — Public domain — via Wikimedia Commons,2026-08-12,2025-02-05T10:46:34Z,sha1:13177e46dcb02f45dd96b480a9b7671be3ed7832,14d13a7ac54af75d9ddf766a67c351bc2c6af10ecdbf1783f46ec4dfaac8a257,c38daaf93c95fb48c7d55b5257e02fd406b9c43988f11f8476b964df7662f53b,1280,853,1.50058617,landscape,images/commons-4347ff882f64.png,public_domain_or_cc0,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,false,approved,approved,approved,approved,approved,materialized,d6339bede2e98488,Viewed on multi_person pilot overview 01; a real outdoor audience waiting at a public conservation event; public-domain evidence reviewed.
commons-44765f4bbe9a,pilot60,landscape_architecture_structure,reviewed_v2_pilot,aspect_hard_2,wikimedia_commons,File:Chillac 16 Château Façade b 2013.JPG,public_file,https://commons.wikimedia.org/wiki/File:Chillac_16_Ch%C3%A2teau_Fa%C3%A7ade_b_2013.JPG,https://upload.wikimedia.org/wikipedia/commons/thumb/8/82/Chillac_16_Ch%C3%A2teau_Fa%C3%A7ade_b_2013.JPG/1280px-Chillac_16_Ch%C3%A2teau_Fa%C3%A7ade_b_2013.JPG?utm_source=commons.wikimedia.org&utm_campaign=imageinfo&utm_content=thumbnail,https://commons.wikimedia.org/wiki/File:Chillac_16_Ch%C3%A2teau_Fa%C3%A7ade_b_2013.JPG#Licensing,CC BY-SA 3.0,https://creativecommons.org/licenses/by-sa/3.0,Photo: JLPC / Wikimedia Commons,Photo: JLPC / Wikimedia Commons — Chillac 16 Château Façade b 2013.JPG — CC BY-SA 3.0 — via Wikimedia Commons,2026-08-12,2013-07-30T13:04:03Z,sha1:d6e6d84a18efbca7496a63fbc6bed303737ca9db,00ab2d0f2f1267c297f58f14e98c5436b741468e53ab22ac4716ccac86d822c3,1c073ee63a319c067a75e94e18aa4ac9e3294eba6b295e802f1afad659c69515,1280,555,2.30630631,landscape,images/commons-44765f4bbe9a.png,allowed_with_attribution,official audited evaluation rendition; metadata removed; EXIF orientation applied; decoded pixels stored losslessly as PNG,reviewed_for_non-sensitive_research_benchmark,no_high_risk_trademark_use_identified,approved_for_research_benchmark_not_endorsement,true,approved,true,true,approved,approved,approved,approved,approved,materialized,d5bda22a5826de35,Viewed on landscape_architecture_structure pilot overview 01; a wide real castle facade with strong geometry; no sensitive people or risky trademark visible.
